gene,class,importance,variance,variance_rank,n_cells_used,importance_rank
MIF,Normal,0.013606785,31.530272893656388,187,300,458
SDC4,Normal,0.013604844,4.319505592791251,577,300,459
RPS20,Normal,0.013586712,2.1832784519933686,855,300,460
VDAC1,Normal,0.013546136,3.989693993079899,608,300,461
NFIC,Normal,0.013525618,0.706204475699596,1774,300,462
LMAN2,Normal,0.013506896,1.1741458390195716,1265,300,463
LDHA,Normal,0.013477971,6.8122153418809495,453,300,464
RPL34,Normal,0.0134756975,257.0236777958656,54,300,465
ATP5PO,Normal,0.013461067,7.665165066127246,426,300,466
ARPC3,Normal,0.013435065,4.9325502851684435,528,300,467
FOSL2,Normal,0.013422721,0.9594746153818892,1423,300,468
S100A10,Normal,0.013421574,64.26342398432324,134,300,469
BBOX1,Normal,0.013408506,2.7377623417331702,748,300,470
TBCA,Normal,0.013380287,4.692776663263857,551,300,471
ANXA5,Normal,0.013367282,2.790447100999847,737,300,472
CAPZA2,Normal,0.0133614745,1.5675547589044654,1051,300,473
DHRS7,Normal,0.013343563,3.782468716339693,619,300,474
NDUFA12,Normal,0.013338453,3.302897675806247,668,300,475
ANAPC13,Normal,0.013316137,1.1305733271518166,1287,300,476
CRIP2,Normal,0.013248867,2.496645063791735,794,300,477
TMEM167A,Normal,0.013205953,0.9145305956504398,1476,300,478
SERPINA5,Normal,0.013193087,8.59700112525809,408,300,479
MPC2,Normal,0.013180863,4.449546661569239,569,300,480
RPL21,Normal,0.013162669,52.02910329672228,144,300,481
SLC25A4,Normal,0.013159921,2.4376180741857216,804,300,482
HNRNPA3,Normal,0.013143635,1.756499151063052,980,300,483
ATP1B3,Normal,0.013088256,3.804435138448547,618,300,484
COX4I1,Normal,0.013086681,35.07568781989801,177,300,485
ITGB1,Normal,0.013085222,4.454410724590932,568,300,486
NDUFV1,Normal,0.013080017,2.0624406776767863,889,300,487
PRKAR1A,Normal,0.013063705,1.5130030175111857,1075,300,488
MMP24-AS1,Normal,0.013052347,1.4078802283320502,1128,300,489
HSBP1,Normal,0.01298564,5.297945482562589,515,300,490
MXD4,Normal,0.012955189,0.6824531745060349,1817,300,491
MGST1,Normal,0.012945485,13.113644932432402,310,300,492
TRAM1,Normal,0.012942229,2.029638243504988,902,300,493
SEPW1,Normal,0.012917306,3.044684478870237,698,300,494
S100A1,Normal,0.012914192,2.969607673468706,709,300,495
ALDH2,Normal,0.012811718,1.5971431083856242,1039,300,496
PGK1,Normal,0.0128004765,3.1548093205899144,684,300,497
BTG2,Normal,0.012765181,7.203473317734927,441,300,498
ARL2,Normal,0.012760375,1.631804938170501,1024,300,499
CLDN3,Normal,0.01272321,2.6828488728978876,758,300,500
CXCR4,Normal,0.012713418,0.7035934423442486,1778,300,501
MTRNR2L8,Normal,0.012693574,12.08704368664129,329,300,502
MAF,Normal,0.012676163,0.8088171370985362,1612,300,503
EIF4B,Normal,0.01263751,1.4475140756884213,1107,300,504
PFDN5,Normal,0.012626898,27.341427772456168,209,300,505
COX17,Normal,0.012614665,3.6210477326737753,642,300,506
MT1F,Normal,0.0125803165,10.974945956457955,355,300,507
EEF1D,Normal,0.012575616,10.734385257497207,357,300,508
FAM200B,Normal,0.012551427,0.8928831839019769,1498,300,509
CAVIN2,Normal,0.012512233,1.4034739294006422,1131,300,510
MICU2,Normal,0.012506532,0.4779809370070355,2349,300,511
CFL1,Normal,0.0124636255,13.443838103260147,306,300,512
SCAND1,Normal,0.012443913,2.513366698889167,791,300,513
NARS,Normal,0.012442492,0.9607506271342928,1420,300,514
TMED2,Normal,0.012376324,0.8737408780709863,1517,300,515
HSPA1A,Normal,0.0123631405,95.97700579468905,103,300,516
SELENOH,Normal,0.012360825,1.6859611705058228,1009,300,517
SYNE2,Normal,0.012324457,3.9182968565493796,613,300,518
HP1BP3,Normal,0.0123165315,0.990803334166251,1397,300,519
HPD,Normal,0.012303827,4.476062719780089,567,300,520
NDUFA11,Normal,0.012282573,5.639276658917264,493,300,521
RSRP1,Normal,0.012276428,0.8250762967171377,1588,300,522
ARL16,Normal,0.0122662345,0.3604485140250082,2887,300,523
MARCKS,Normal,0.012243091,1.72579679301841,993,300,524
AHCYL1,Normal,0.0122174295,1.2295134090392768,1226,300,525
BTG3,Normal,0.01221589,0.8342970548513081,1579,300,526
OGDHL,Normal,0.012205716,1.733065157041232,990,300,527
RPS27L,Normal,0.012193116,9.452534969390543,389,300,528
LINC00671,Normal,0.012179558,0.6538706375745876,1875,300,529
DDX24,Normal,0.012177575,0.918693641124792,1471,300,530
SPCS3,Normal,0.01216516,0.8379796317357722,1574,300,531
COX7A2,Normal,0.012114711,25.505727404330948,220,300,532
PDHA1,Normal,0.012108572,1.3276744246672902,1171,300,533
THY1,Normal,0.012060672,2.156906322680541,860,300,534
SDPR,Normal,0.012055823,1.1878556272232552,1256,300,535
PRCP,Normal,0.012037706,0.7694796265817699,1668,300,536
MCCD1,Normal,0.011944914,0.8978132864459721,1493,300,537
RPS8,Normal,0.011882124,136.0014333457641,79,300,538
ATP5F1A,Normal,0.011881996,4.040102945129862,600,300,539
UQCR11.1,Normal,0.01187807,9.943120821566197,378,300,540
FIS1,Normal,0.011849814,5.54677731823063,498,300,541
C8orf4,Normal,0.011840938,3.6718229548689063,635,300,542
EIF4H,Normal,0.011839606,0.509580245742431,2250,300,543
DNAJA2,Normal,0.011834269,0.42644178914648745,2565,300,544
SEPHS2,Normal,0.011831928,0.636310850633161,1913,300,545
ATP5MG,Normal,0.0118282065,29.136778502590516,204,300,546
ADH5,Normal,0.011813848,0.944237458677228,1442,300,547
STRAP,Normal,0.011789427,0.7630914223557161,1675,300,548
SF3B1,Normal,0.011770559,1.2094274441407986,1237,300,549
AK4,Normal,0.011630779,1.3197567338579894,1174,300,550
LAMTOR1,Normal,0.0116299465,1.375594368494549,1150,300,551
RPLP2,Normal,0.011627944,21.476282967219163,237,300,552
CSTB,Normal,0.011623796,9.532186886656337,388,300,553
IDI1,Normal,0.011544429,0.8161403416960029,1597,300,554
ACSM2A,Normal,0.0115362555,2.403135379763814,811,300,555
CD81,Normal,0.011530053,19.201986969133728,253,300,556
SELENOP,Normal,0.01152659,4.8357099037588185,536,300,557
ARRDC3,Normal,0.011501818,0.5218327310683756,2214,300,558
OAZ1,Normal,0.011497225,11.154302382763857,351,300,559
LPP,Normal,0.011493539,0.8698044310306856,1524,300,560
KIF12,Normal,0.011475972,0.8822395285758964,1509,300,561
METTL26,Normal,0.011474869,0.6420685410838948,1899,300,562
FUS,Normal,0.01146153,0.9573678834488375,1425,300,563
ALDH6A1,Normal,0.011455417,2.907324777984121,716,300,564
CYFIP2,Normal,0.011423783,2.861518283549892,726,300,565
RPL5,Normal,0.011421104,62.83320413952354,137,300,566
MRPS36,Normal,0.011413658,1.8021366800540113,962,300,567
NDUFS7,Normal,0.0114113875,3.6426082461548495,638,300,568
MRPL55,Normal,0.011404727,0.5781245865618846,2062,300,569
TIMM10,Normal,0.011392758,0.7683783993499212,1670,300,570
CFI,Normal,0.011389009,0.7997523747105919,1623,300,571
CTNNA1,Normal,0.011380199,0.8680298211370179,1526,300,572
MRPL20,Normal,0.011341714,2.3119090028211646,832,300,573
SRRM2,Normal,0.01133996,1.3949669042585977,1140,300,574
JADE1,Normal,0.01132815,0.6223217690181602,1960,300,575
TRIR,Normal,0.011301254,2.0546216350487336,893,300,576
GLTSCR2,Normal,0.011288271,0.5297197594096346,2178,300,577
CCDC85B,Normal,0.011285852,0.6463954539086931,1892,300,578
UQCC2,Normal,0.011241758,1.3797647439224106,1146,300,579
FBP1,Normal,0.011240962,2.592817606477148,772,300,580
ACTR2,Normal,0.011240789,0.9572848993805105,1426,300,581
ANXA1,Normal,0.011179649,4.042794571406485,599,300,582
DNAJB6,Normal,0.011178783,1.095582931412366,1309,300,583
TRAPPC1,Normal,0.01115057,1.9077348695814582,927,300,584
CCT2,Normal,0.011148309,0.5919420495880202,2022,300,585
HIBCH,Normal,0.011142352,0.6558888105209543,1869,300,586
SCPEP1,Normal,0.011133046,2.2122882841557936,849,300,587
STUB1,Normal,0.0111304885,1.0597127847237235,1341,300,588
MRPL34,Normal,0.011109734,1.6299531853362788,1025,300,589
PABPN1,Normal,0.0111087235,0.9870136025373643,1401,300,590
ESD,Normal,0.011095645,1.7903278422198805,967,300,591
MRPL23,Normal,0.01107946,0.5453775104436,2133,300,592
SAT2,Normal,0.011071595,2.0559833713036784,892,300,593
SRSF5,Normal,0.011065637,2.668200476205261,763,300,594
SELENOK,Normal,0.011038762,1.7460374597347206,985,300,595
METRNL,Normal,0.011034966,1.2194174866481178,1233,300,596
TCEB2,Normal,0.011010009,6.610428634206683,458,300,597
ATF3,Normal,0.011007116,8.5923408733263,409,300,598
APOLD1,Normal,0.010973578,0.4037453149344816,2668,300,599
ARGLU1,Normal,0.010954702,1.6374346718607315,1021,300,600
TNFSF10,Normal,0.010936785,6.466404023884256,464,300,601
AP2B1,Normal,0.01092595,0.6108411787327522,1990,300,602
TOMM20,Normal,0.010925471,2.2361295743549574,843,300,603
HINT1,Normal,0.010903263,37.50909821348206,174,300,604
TUBA1B,Normal,0.010888173,4.694913151104405,550,300,605
CD164,Normal,0.010858226,1.6514280993637915,1018,300,606
ADD3,Normal,0.010830877,0.751841439483267,1694,300,607
SOX4,Normal,0.010826086,9.026800986518925,397,300,608
TBL1XR1,Normal,0.010810336,0.4655845519409995,2405,300,609
SUMO2,Normal,0.0108002,10.655728976350275,358,300,610
IER3,Normal,0.010786187,38.65159858374398,172,300,611
DDAH1,Normal,0.010748496,0.7064320954419345,1772,300,612
MAGED2,Normal,0.010745179,1.3972001580991957,1139,300,613
MAP1LC3B,Normal,0.010741239,1.0490513317757468,1348,300,614
PRDX1,Normal,0.01070069,29.825036508398,195,300,615
BAX,Normal,0.010698518,0.7187173158256387,1752,300,616
RPL27,Normal,0.01068977,20.64749300075009,244,300,617
DDX21,Normal,0.010684849,0.36348959072918907,2870,300,618
MGP,Normal,0.0106602665,53.93603096449831,142,300,619
NDUFB11,Normal,0.010655379,8.643465782948303,406,300,620
NSA2,Normal,0.010651683,1.2794394163163934,1200,300,621
CBR1,Normal,0.0106200045,1.719028124183727,996,300,622
LMNA,Normal,0.010614463,2.552805515334999,783,300,623
UQCR10,Normal,0.010603208,21.631425271256596,236,300,624
PSMA7,Normal,0.01057989,2.874975730416798,721,300,625
CUTA,Normal,0.010566008,4.5266043454807265,562,300,626
MDM4,Normal,0.010553535,0.5940098752286882,2017,300,627
SNRPB2,Normal,0.010542144,0.838968579963512,1570,300,628
GLO1,Normal,0.010537111,0.8054918383384584,1615,300,629
MAT2A,Normal,0.010536442,0.5324812266137838,2166,300,630
FCGRT,Normal,0.010536429,1.8688574177165802,944,300,631
NUDT4,Normal,0.010524552,3.222795268956769,678,300,632
NNT,Normal,0.010523229,0.689535142425232,1803,300,633
CHCHD10,Normal,0.010517979,34.201104364943504,180,300,634
CRYZ,Normal,0.010515058,1.2430006506004345,1220,300,635
FKBP1A,Normal,0.01050322,2.1383641776298017,864,300,636
SPTBN1,Normal,0.010491456,2.890900237918137,720,300,637
TMED9,Normal,0.010490339,0.8654096356766392,1529,300,638
MAP1LC3A,Normal,0.0104443785,1.389206546927282,1143,300,639
RNF5,Normal,0.010431964,0.5212616712625445,2216,300,640
GAPDH,Normal,0.010429995,82.90889426382824,108,300,641
C14orf2,Normal,0.0104173245,5.206550015222846,519,300,642
PLEKHB2,Normal,0.010391261,0.8314817199766513,1582,300,643
RPL12,Normal,0.010364948,112.57243511249867,93,300,644
PAXX,Normal,0.010361756,0.5506066844496296,2124,300,645
SPCS2,Normal,0.0103379935,3.549876438346409,646,300,646
ENY2,Normal,0.010335302,1.969445521125041,911,300,647
EWSR1,Normal,0.010324735,0.4257057714987377,2571,300,648
TXNDC17,Normal,0.010322955,2.2566633554354376,839,300,649
EIF3L,Normal,0.010298953,0.9435622030248032,1443,300,650
TIMP3,Normal,0.010293541,46.13608021753289,153,300,651
RAB1B,Normal,0.01028842,0.5686513328082704,2082,300,652
RASSF7,Normal,0.010277879,0.7077433307449381,1768,300,653
LGALS2,Normal,0.010263414,4.144867979807008,592,300,654
IGFBP5,Normal,0.010263195,270.21686696547647,51,300,655
SF3B14,Normal,0.010260391,1.1767186249293498,1263,300,656
TMEM230,Normal,0.010249754,1.712458651795934,999,300,657
PTBP1,Normal,0.0102369655,0.42331925597355125,2579,300,658
RPL23,Normal,0.010226556,8.755903933572466,402,300,659
MAPK1IP1L,Normal,0.010217743,0.5235894515529473,2202,300,660
RPS5,Normal,0.010217312,40.05518507396472,166,300,661
UBL5,Normal,0.0102092,25.8507659673516,215,300,662
CISD1,Normal,0.01020844,1.8772191136592056,939,300,663
HLA-DRA,Normal,0.010195234,124.5712141216598,85,300,664
CTNNB1,Normal,0.010191709,1.4140915825748746,1122,300,665
NDUFA5,Normal,0.010156814,4.259382527895198,581,300,666
VMP1,Normal,0.010104901,3.310575830636643,667,300,667
NDUFB8,Normal,0.010099067,5.098027269169212,523,300,668
FABP3,Normal,0.010089467,2.672498572787077,761,300,669
TCEA3,Normal,0.010025098,0.5249237260665646,2194,300,670
SF1,Normal,0.010009393,1.1287813219238605,1289,300,671
TUFM,Normal,0.010007848,2.066953458883062,887,300,672
NDRG1,Normal,0.010007309,3.772979789124138,623,300,673
LAMTOR2,Normal,0.01000509,1.3788875101526974,1148,300,674
DECR1,Normal,0.010000292,1.295476355718891,1184,300,675
MRPS35,Normal,0.00997323,0.48225693920361695,2336,300,676
STARD10,Normal,0.009965268,0.6362396048291828,1915,300,677
EIF5A,Normal,0.009957002,1.5995200804793712,1037,300,678
MBNL1,Normal,0.009946488,0.5585399245452083,2109,300,679
LAMP1,Normal,0.00993246,1.4474539496689935,1108,300,680
IGFBP4,Normal,0.009927151,2.0351935629412643,899,300,681
PSMB4,Normal,0.009921686,0.6758554471849795,1829,300,682
RPL14,Normal,0.009910744,72.64199896792061,124,300,683
EPS8L2,Normal,0.009849936,0.6225167061042147,1959,300,684
PPP1R16A,Normal,0.009830805,0.7119277512817862,1760,300,685
CTTN,Normal,0.009828776,0.6136088687853383,1984,300,686
YBX3,Normal,0.009815744,1.133518221069231,1286,300,687
WBP5,Normal,0.009811299,0.6362536790366078,1914,300,688
NPTN,Normal,0.009799365,0.852938902565578,1552,300,689
TGFBR2,Normal,0.009796968,3.7810404270924547,620,300,690
SDC1,Normal,0.00977672,0.855269819709625,1546,300,691
LINC00657,Normal,0.009775097,0.7363779828413021,1715,300,692
SEC62,Normal,0.009759482,3.7732506645633253,622,300,693
QPRT,Normal,0.009759473,0.6328740825028939,1929,300,694
ERH,Normal,0.009747338,3.7529225197988705,627,300,695
NDUFA13,Normal,0.009744335,13.837916889297755,303,300,696
SLC7A7,Normal,0.009736962,0.5264320753213678,2189,300,697
RPS16,Normal,0.009733402,12.410584327289296,321,300,698
TMEM213,Normal,0.009709347,14.95648175260068,285,300,699
COPRS,Normal,0.00969585,1.0757301094402703,1323,300,700
RCN2,Normal,0.009689722,0.8624147940721606,1534,300,701
SUGT1,Normal,0.00968199,0.3896863581389187,2728,300,702
STAU1,Normal,0.009659564,0.4363262586488633,2517,300,703
SLC9A3R1,Normal,0.009652744,0.41189108058437685,2621,300,704
POLE4,Normal,0.009650475,0.666688115131709,1848,300,705
EIF2S3,Normal,0.009642839,0.6708497760197488,1838,300,706
COX7B,Normal,0.009634861,57.960300879429816,138,300,707
FKBP3,Normal,0.009621637,0.4837747371762859,2324,300,708
C18orf32,Normal,0.009620362,0.7221213831625372,1746,300,709
C19orf43,Normal,0.009617566,1.0062189288067829,1381,300,710
NUDT16,Normal,0.009604027,0.3868646704909398,2747,300,711
SDCBP,Normal,0.009597422,1.4865294599717147,1089,300,712
OGA,Normal,0.0095868725,0.45459698415792416,2444,300,713
PURA,Normal,0.009568929,0.5347908316700598,2162,300,714
TCP1,Normal,0.009568327,0.48533575217935687,2319,300,715
SNRPE,Normal,0.009566249,2.08538994380684,879,300,716
ITPR2,Normal,0.0095534,0.4431222812751637,2480,300,717
DNAJC15,Normal,0.009548521,0.7956363032035046,1628,300,718
STAT1,Normal,0.009538158,0.784315052834059,1642,300,719
RSL1D1,Normal,0.009535821,0.5854999855618719,2045,300,720
C6orf62,Normal,0.009532322,0.7288128888359993,1735,300,721
ETFA,Normal,0.009506971,0.6112562796263844,1988,300,722
PIN1,Normal,0.0095050875,0.5229640404371402,2207,300,723
EIF3G,Normal,0.009490475,1.3996276523608544,1136,300,724
ZDHHC2,Normal,0.009485619,0.36523674358471037,2860,300,725
ACO2,Normal,0.009481704,0.9109369983995907,1478,300,726
HRSP12,Normal,0.009440041,0.7958504634872399,1627,300,727
NQO2,Normal,0.009429245,0.8302447158317788,1583,300,728
MEF2A,Normal,0.009425925,0.586033253241207,2043,300,729
IVNS1ABP,Normal,0.009413865,3.6782282240901,633,300,730
DNAJA1,Normal,0.009405253,2.4475477173098916,800,300,731
PNP,Normal,0.0094005205,1.5578859781155763,1056,300,732
CD74,Normal,0.00938133,103.55609116856445,98,300,733
SF3B6,Normal,0.009346781,2.5346323278258627,786,300,734
NDUFA7,Normal,0.009346638,0.7117335557031896,1761,300,735
CIB1,Normal,0.009344956,3.6270835113981845,640,300,736
ARF4,Normal,0.009344001,1.620633429513385,1029,300,737
ELOB,Normal,0.00933539,14.112523909403107,297,300,738
UBE2B,Normal,0.009327994,1.3379484088612144,1167,300,739
KHK,Normal,0.009325808,1.7082487870232694,1001,300,740
SRSF3,Normal,0.0093157375,2.42020310289953,808,300,741
C19orf70,Normal,0.0093055405,4.815824875953563,538,300,742
SPPL2A,Normal,0.009294613,0.628797825032182,1942,300,743
EBPL,Normal,0.009279983,0.38929706890529675,2732,300,744
NAPA,Normal,0.009279631,0.7458356485086984,1700,300,745
EMCN,Normal,0.009277267,16.837115630871097,268,300,746
ARL6IP1,Normal,0.009260067,2.314365916811628,830,300,747
LEPROT,Normal,0.009256708,2.0826380880183946,881,300,748
PGRMC1,Normal,0.009255451,2.032186716576134,900,300,749
PRPF8,Normal,0.009251198,0.37796597124402354,2781,300,750
C9orf16,Normal,0.00918704,3.2756725843649854,673,300,751
MAFF,Normal,0.009186657,0.737161499888317,1713,300,752
HSP90B1,Normal,0.009177,12.096907861754207,328,300,753
RABAC1,Normal,0.009163225,3.091664250389999,691,300,754
ACTR10,Normal,0.009130676,0.577547637106707,2063,300,755
CXXC5,Normal,0.009115764,0.8702035909052139,1523,300,756
MAP2K2,Normal,0.0091079455,0.6087481737550118,1995,300,757
VPS13C,Normal,0.009067777,0.5806674444507907,2054,300,758
RPN2,Normal,0.009042612,0.9467676960984188,1440,300,759
YPEL3,Normal,0.009038999,0.9092563846026731,1480,300,760
NFIB,Normal,0.009031608,0.6103112251772695,1992,300,761
FUNDC2,Normal,0.009029714,0.9047071121398141,1486,300,762
ZCRB1,Normal,0.009021946,0.47869790369028764,2345,300,763
THRAP3,Normal,0.009017125,0.4993454674133137,2280,300,764
VKORC1,Normal,0.009015188,1.226034432605233,1228,300,765
PHC2,Normal,0.0090005305,0.43323202759873763,2527,300,766
EIF3K,Normal,0.008988964,11.175981579992722,350,300,767
ELP5,Normal,0.008983431,0.34816153894639223,2962,300,768
CMBL,Normal,0.008980714,1.536665186424077,1065,300,769
ALKBH7,Normal,0.008974937,2.41155731568659,810,300,770
HDLBP,Normal,0.008955102,0.6849906469013665,1812,300,771
AOC1,Normal,0.008953935,1.186752016209336,1259,300,772
ANKRD9,Normal,0.00893349,0.5701920947103853,2079,300,773
CA12,Normal,0.008931947,18.796468207109445,256,300,774
WSB1,Normal,0.008922025,4.5505321584025,560,300,775
ILF2,Normal,0.008920823,0.5717496296441368,2075,300,776
NEDD8,Normal,0.008909693,4.544766352901385,561,300,777
DNM2,Normal,0.008870534,0.35343260905753765,2927,300,778
TOP2B,Normal,0.008849759,0.44602040403411836,2467,300,779
NDUFA6,Normal,0.008826159,4.736205791010733,547,300,780
COPS6,Normal,0.00881234,0.6757697763005308,1830,300,781
SNRPD3,Normal,0.008733344,1.5296637130523565,1071,300,782
SOD2,Normal,0.008720032,11.282559608401135,346,300,783
RBM47,Normal,0.008715192,1.1040072406274386,1303,300,784
PPP1R14B,Normal,0.008675561,2.8152189761753266,732,300,785
HLA-C,Normal,0.008671433,15.779106260185436,280,300,786
TMEM8A,Normal,0.008663457,0.3426490539329799,2996,300,787
XRCC6,Normal,0.008661303,0.8722784637204664,1519,300,788
PGAM1,Normal,0.00865665,1.2237354471208648,1229,300,789
NDUFB9,Normal,0.008647066,6.234729426517466,475,300,790
MRPL40,Normal,0.008642619,0.9426015421621128,1446,300,791
PPAP2B,Normal,0.008640508,1.529166020129503,1072,300,792
FAM24B,Normal,0.008638341,1.862025257886162,947,300,793
AFG3L2,Normal,0.008629601,0.4329283350412714,2531,300,794
LY6E,Normal,0.008626287,1.0246536420568384,1368,300,795
UQCC3,Normal,0.008601863,0.3843136195501273,2762,300,796
HNRNPK,Normal,0.0085894875,2.8940969208645284,719,300,797
PIGR,Normal,0.008580872,20.751876575444143,243,300,798
FKBP2,Normal,0.008575821,6.022789073145464,481,300,799
MMP24OS,Normal,0.008575155,2.8637781658052304,725,300,800
DUSP23,Normal,0.008572926,2.097450401715703,875,300,801
RPL26L1,Normal,0.0085697835,0.4672005584229476,2398,300,802
SCNN1B,Normal,0.00853554,0.8023760907306368,1619,300,803
FAM213A,Normal,0.008529117,0.9234602216939981,1467,300,804
STOML2,Normal,0.008523386,0.6621355216901934,1854,300,805
UQCRQ,Normal,0.008504935,27.802594669243668,206,300,806
CPVL,Normal,0.008498736,2.3169926749275804,829,300,807
U2AF1,Normal,0.0084934095,0.41071331836210734,2628,300,808
METTL7A,Normal,0.008493001,1.3123394094920675,1176,300,809
MRPS6,Normal,0.008484321,5.690621541045289,492,300,810
USP53,Normal,0.008470072,0.40845152617456176,2644,300,811
SKP1,Normal,0.008454197,21.182477032673404,239,300,812
YWHAH,Normal,0.008439318,1.5700124676334033,1049,300,813
SEL1L,Normal,0.008425682,0.37927335777869164,2777,300,814
CLDN10,Normal,0.008400798,11.847045061468462,336,300,815
GOLGA4,Normal,0.008392141,0.6367968682839913,1910,300,816
CHMP3,Normal,0.008362758,0.5148702761948694,2236,300,817
RNF213,Normal,0.00836124,0.9426841439476357,1445,300,818
NDUFB8.1,Normal,0.0083491225,2.5491421276760446,784,300,819
TRAPPC6A,Normal,0.0083413925,0.7715264515496651,1666,300,820
CCT8,Normal,0.008339445,0.6994250830738284,1787,300,821
MAL2,Normal,0.008337507,1.7996023843733684,964,300,822
CAPZB,Normal,0.008335333,1.0686638155506427,1331,300,823
CTSC,Normal,0.008326332,3.624276645222326,641,300,824
NUDC,Normal,0.008322425,0.8551007606525967,1548,300,825
PPP1CB,Normal,0.008307178,3.1919707499513077,682,300,826
TCEAL8,Normal,0.008299221,0.6559520611908936,1868,300,827
SULT1C2,Normal,0.008294057,0.5262627864493696,2190,300,828
GSTP1,Normal,0.008289267,124.54930928138268,86,300,829
PTS,Normal,0.008285058,0.8067945631042173,1613,300,830
RARRES2,Normal,0.008282505,4.556920365858552,559,300,831
EMP3,Normal,0.008246806,2.8122083313749315,733,300,832
FABP1,Normal,0.008243927,8.78926276516364,401,300,833
APRT,Normal,0.008236146,2.5921977493655612,774,300,834
BZW1,Normal,0.008234766,0.8749281700749613,1514,300,835
PARK7,Normal,0.008213057,5.06261197231256,524,300,836
RIDA,Normal,0.0082086045,0.9885866836451378,1399,300,837
GAS6,Normal,0.008197186,1.2226889124497988,1230,300,838
SPARCL1,Normal,0.008194777,7.30771128654718,437,300,839
GSTT1,Normal,0.008192224,0.432981305225456,2530,300,840
AMD1,Normal,0.008182976,1.0611901153011896,1339,300,841
SHMT1,Normal,0.008177832,0.6379260389866983,1907,300,842
MOCS2,Normal,0.008175357,1.6381177538229768,1020,300,843
FXYD4,Normal,0.008168451,297.69637810132633,46,300,844
MGLL,Normal,0.008158572,0.8409198885341964,1568,300,845
DNAJC3,Normal,0.008154108,0.4231084996232173,2580,300,846
VAMP8,Normal,0.0081533,5.503404111897553,501,300,847
AP2S1,Normal,0.008152967,1.7523893055924877,982,300,848
FDPS,Normal,0.008148347,0.536794139101609,2156,300,849
PSMB3,Normal,0.0081474185,2.1972832167569827,852,300,850
PGLS,Normal,0.008136676,1.086480719479548,1317,300,851
CCNI,Normal,0.008131099,4.01269773583194,605,300,852
CSNK1A1,Normal,0.008128052,0.8027788466097545,1618,300,853
SEC61G,Normal,0.00812296,10.16173202163049,369,300,854
RPL36A,Normal,0.008109391,7.220715759369872,440,300,855
CNPY2,Normal,0.008099446,1.1046593336595283,1302,300,856
SF3B2,Normal,0.008095085,0.43261710242549195,2536,300,857
AREG,Normal,0.008093247,0.4899595282479167,2306,300,858
SEM1,Normal,0.0080922535,2.773164017701862,741,300,859
CLMN,Normal,0.0080855945,0.49835190750436065,2285,300,860
KTN1,Normal,0.00807996,2.8698627939818624,724,300,861
MYH11,Normal,0.008076293,2.06475923461283,888,300,862
MIR22HG,Normal,0.008051542,0.42843294865086645,2558,300,863
ATP5MC3,Normal,0.00804424,29.56668185655874,196,300,864
NFE2L2,Normal,0.008043556,5.885861024206596,485,300,865
TMBIM4,Normal,0.008042904,2.7445942686464413,745,300,866
ZNF331,Normal,0.008032251,0.4317255794578481,2544,300,867
COPZ1,Normal,0.008024239,0.7812801176534894,1648,300,868
POLR2L,Normal,0.008011051,12.847781284980702,312,300,869
ATP6V1F,Normal,0.008009095,10.99935363397124,353,300,870
TM9SF2,Normal,0.00800679,1.0077472721861263,1379,300,871
ATP5B,Normal,0.008006009,4.206679681444475,588,300,872
C5orf24,Normal,0.007995549,0.47317783108013295,2369,300,873
ATF4,Normal,0.007991104,0.6024107230738465,2003,300,874
DAZAP2,Normal,0.00798146,1.7431704278616715,987,300,875
JMJD1C,Normal,0.007953578,0.4760448118934977,2356,300,876
LRPAP1,Normal,0.007944816,1.5324892367778515,1068,300,877
EIF2S2,Normal,0.007937266,0.620712446188181,1968,300,878
SCD5,Normal,0.007921187,0.7148342375219923,1756,300,879
ID4,Normal,0.007915568,0.9040353572357849,1488,300,880
NDUFS2,Normal,0.007903163,1.268932292524836,1206,300,881
TSPAN1,Normal,0.007892647,9.737043999103298,383,300,882
GDF15,Normal,0.007878142,16.315532399118325,275,300,883
CLCN3,Normal,0.0078658955,0.7030229457646178,1781,300,884
GADD45B,Normal,0.007865355,12.307406933589341,323,300,885
GADD45G,Normal,0.007863873,1.2555254125079467,1213,300,886
CCNL1,Normal,0.007861577,0.7358766884031048,1719,300,887
TMEM72,Normal,0.0078520905,0.647227783450138,1891,300,888
CLTB,Normal,0.007830602,0.9250047922368836,1465,300,889
NPM1,Normal,0.007818211,10.439227121688393,361,300,890
DPY30,Normal,0.0078051644,1.0652444718913983,1333,300,891
KDELR1,Normal,0.0077998056,1.5213515914722158,1074,300,892
CALM2,Normal,0.0077844304,23.70250313381202,224,300,893
RAB3IP,Normal,0.0077773705,0.6396696786243004,1905,300,894
C19orf60,Normal,0.0077685374,0.45617735037220397,2437,300,895
TRAPPC2L,Normal,0.0077655404,0.8149114750984023,1600,300,896
PNPLA8,Normal,0.0077642216,0.41248335968159766,2619,300,897
SUMO1,Normal,0.0077527165,2.8583970173422792,727,300,898
PTGES3,Normal,0.0077391313,3.1343294017069985,688,300,899
LNPEP,Normal,0.0077369306,0.5297251195435039,2177,300,900
EIF1B,Normal,0.007718679,1.8831575383963888,938,300,901
EMX2OS,Normal,0.007694938,0.41941554016604166,2598,300,902
GS1-251I9.4,Normal,0.0076907896,0.36124227896308486,2884,300,903
SERTAD1,Normal,0.0076898304,1.4918044944622246,1084,300,904
MRPL51,Normal,0.007670696,2.438504539691547,803,300,905
